order_id,customer_lat,customer_lon,distance,order_weight,traffic_delay,temperature,weather_impact,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,weather_condition_Clear,weather_condition_Foggy,weather_condition_Hazy,weather_condition_Rainy
9077,28.571795,77.175174,7.6,3.8,5,31,0,False,False,True,False,True,False,True,False,False,False
9078,28.630455,77.253908,5.75,4.84,10,21,15,False,True,False,False,True,False,False,False,False,True
9079,28.642999,77.072744,3.85,5.81,5,31,0,True,False,False,False,True,False,True,False,False,False
9080,28.537243,77.205841,7.43,9.42,5,41,0,True,False,False,False,True,False,True,False,False,False
9081,28.629953,77.259342,6.74,9.14,10,25,15,False,True,False,False,True,False,False,False,False,True
9082,28.52593,77.089755,6.89,7.13,10,7,20,False,True,False,False,True,False,False,True,False,False
9083,28.623991,77.250151,9.02,9.13,10,43,15,False,True,False,False,True,False,False,False,False,True
9084,28.5848,77.138182,2.18,8.17,5,29,15,True,False,False,False,True,False,False,False,False,True
9085,28.696019,77.19204,5.65,6.4,5,42,5,True,False,False,False,True,False,False,False,True,False
9086,28.611117,77.090281,4.95,5.6,10,23,15,True,False,False,False,False,True,False,False,False,True
9087,28.67174,77.207008,2.79,9.39,30,22,0,False,True,False,True,False,False,True,False,False,False
9088,28.694821,77.294338,2.67,4.32,5,37,0,True,False,False,False,True,False,True,False,False,False
9089,28.65412,77.270919,1.43,9.5,5,35,15,False,False,True,False,True,False,False,False,False,True
9090,28.514997,77.252386,5.44,8.68,20,5,0,False,True,False,False,False,True,True,False,False,False
9091,28.613447,77.242721,7.8,8.97,10,18,5,True,False,False,False,False,True,False,False,True,False
9092,28.592582,77.116645,5.36,2.03,5,27,0,True,False,False,False,True,False,True,False,False,False
9093,28.526706,77.077401,2.61,8.85,5,36,20,True,False,False,False,True,False,False,True,False,False
9094,28.682246,77.135043,3.71,5.37,20,26,0,False,True,False,False,False,True,True,False,False,False
9095,28.564899,77.246713,3.31,3.24,10,41,15,False,False,True,False,False,True,False,False,False,True
9096,28.666226,77.293483,3.34,3.77,10,38,0,True,False,False,False,False,True,True,False,False,False
9097,28.629866,77.253554,1.46,4.71,5,9,15,False,False,True,False,True,False,False,False,False,True
9098,28.537283,77.181845,5.4,5.84,20,11,15,False,True,False,False,False,True,False,False,False,True
9099,28.64554,77.080652,4.2,9.08,5,20,0,False,False,True,False,True,False,True,False,False,False
9100,28.661895,77.040155,4.2,6.51,5,8,5,False,False,True,False,True,False,False,False,True,False
9101,28.697489,77.302207,6.84,3.31,10,9,15,False,True,False,False,True,False,False,False,False,True
9102,28.531608,77.095788,4.93,3.81,10,43,0,False,False,True,False,False,True,True,False,False,False
9103,28.586309,77.070576,3.54,4.6,20,11,20,False,True,False,False,False,True,False,True,False,False
9104,28.659057,77.251103,4.44,7.21,5,11,15,True,False,False,False,True,False,False,False,False,True
9105,28.666146,77.301717,6.68,0.58,5,28,0,True,False,False,False,True,False,True,False,False,False
9106,28.636675,77.3028,3.46,0.59,30,13,15,False,True,False,True,False,False,False,False,False,True
9107,28.674939,77.213721,6.42,9.3,10,20,0,False,True,False,False,True,False,True,False,False,False
9108,28.557002,77.218177,5.17,3.3,5,18,0,False,False,True,False,True,False,True,False,False,False
9109,28.541019,77.097033,7.95,4.0,30,30,0,False,True,False,True,False,False,True,False,False,False
9110,28.563188,77.274807,9.19,5.95,5,17,0,True,False,False,False,True,False,True,False,False,False
9111,28.694006,77.03145,2.74,9.03,5,7,0,True,False,False,False,True,False,True,False,False,False
9112,28.694247,77.095514,6.98,9.64,10,27,0,False,False,True,False,False,True,True,False,False,False
9113,28.556603,77.235014,4.16,1.23,5,41,0,True,False,False,False,True,False,True,False,False,False
9114,28.524067,77.099519,2.24,4.92,10,31,5,True,False,False,False,False,True,False,False,True,False
9115,28.591641,77.069612,4.63,3.03,20,24,15,False,True,False,False,False,True,False,False,False,True
9116,28.606585,77.134326,8.82,4.72,30,22,0,False,True,False,True,False,False,True,False,False,False
9117,28.534486,77.028121,1.0,3.52,20,26,20,False,True,False,False,False,True,False,True,False,False
9118,28.550571,77.282389,1.37,8.4,5,28,15,True,False,False,False,True,False,False,False,False,True
9119,28.551696,77.267847,5.74,7.61,5,20,15,True,False,False,False,True,False,False,False,False,True
9120,28.700004,77.201258,4.85,7.98,30,14,0,False,True,False,True,False,False,True,False,False,False
9121,28.683185,77.042067,6.19,6.07,10,10,0,False,True,False,False,True,False,True,False,False,False
9122,28.700399,77.166947,6.82,6.71,20,42,0,False,True,False,False,False,True,True,False,False,False
9123,28.59845,77.156334,6.72,1.0,5,29,0,True,False,False,False,True,False,True,False,False,False
9124,28.700938,77.160527,3.4,1.9,5,14,0,False,False,True,False,True,False,True,False,False,False
9125,28.542887,77.306213,6.56,7.23,5,37,0,True,False,False,False,True,False,True,False,False,False
9126,28.658526,77.141228,4.77,5.89,10,28,15,False,False,True,False,False,True,False,False,False,True
9127,28.513611,77.286936,2.8,9.05,20,8,0,False,True,False,False,False,True,True,False,False,False
9128,28.53425,77.043792,5.6,3.31,30,41,15,False,True,False,True,False,False,False,False,False,True
9129,28.591421,77.264752,7.86,7.26,10,39,15,False,False,True,False,False,True,False,False,False,True
9130,28.559289,77.112291,6.98,9.58,5,8,15,False,False,True,False,True,False,False,False,False,True
9131,28.597087,77.163683,7.03,6.59,10,34,0,False,True,False,False,True,False,True,False,False,False
9132,28.696764,77.0546,5.39,3.8,10,36,0,False,True,False,False,True,False,True,False,False,False
9133,28.592026,77.286995,5.73,8.98,10,6,0,True,False,False,False,False,True,True,False,False,False
9134,28.654813,77.216538,5.05,3.92,20,26,0,False,True,False,False,False,True,True,False,False,False
9135,28.553965,77.113233,12.95,0.83,10,13,15,True,False,False,False,False,True,False,False,False,True
9136,28.57155,77.100859,3.47,1.35,10,15,0,True,False,False,False,False,True,True,False,False,False
9137,28.557521,77.086278,4.96,6.02,15,32,15,False,False,True,True,False,False,False,False,False,True
9138,28.616785,77.050386,3.26,3.58,10,32,0,True,False,False,False,False,True,True,False,False,False
9139,28.636903,77.25713,4.81,4.23,5,36,15,True,False,False,False,True,False,False,False,False,True
9140,28.524557,77.129714,6.81,1.5,20,13,15,False,True,False,False,False,True,False,False,False,True
9141,28.688523,77.03488,4.43,9.67,10,31,0,False,False,True,False,False,True,True,False,False,False
9142,28.57489,77.200271,5.18,0.53,5,23,15,True,False,False,False,True,False,False,False,False,True
9143,28.518483,77.160509,6.87,0.66,30,5,15,False,True,False,True,False,False,False,False,False,True
9144,28.654166,77.196095,3.47,9.49,5,23,20,True,False,False,False,True,False,False,True,False,False
9145,28.691182,77.176046,6.37,3.02,10,39,0,True,False,False,False,False,True,True,False,False,False
9146,28.524817,77.04619,8.81,7.05,20,37,20,False,True,False,False,False,True,False,True,False,False
9147,28.653056,77.162261,3.89,2.87,20,13,5,False,True,False,False,False,True,False,False,True,False
9148,28.549229,77.227946,3.67,9.48,10,43,0,False,True,False,False,True,False,True,False,False,False
9149,28.638908,77.048684,9.12,3.63,5,41,0,True,False,False,False,True,False,True,False,False,False
9150,28.561609,77.158559,2.95,7.27,5,12,20,False,False,True,False,True,False,False,True,False,False
9151,28.606595,77.036871,3.89,9.53,30,7,0,False,True,False,True,False,False,True,False,False,False
9152,28.587184,77.133961,5.44,8.73,5,30,5,True,False,False,False,True,False,False,False,True,False
9153,28.684666,77.241089,2.78,9.04,5,21,0,False,False,True,False,True,False,True,False,False,False
9154,28.584285,77.107942,6.41,1.16,10,10,0,False,True,False,False,True,False,True,False,False,False
9155,28.55506,77.027586,5.48,3.56,5,39,15,True,False,False,False,True,False,False,False,False,True
9156,28.686946,77.145427,4.48,3.36,5,23,0,False,False,True,False,True,False,True,False,False,False
9157,28.654423,77.282904,6.04,1.98,5,26,0,True,False,False,False,True,False,True,False,False,False
9158,28.541879,77.24396,2.33,8.5,20,17,15,False,True,False,False,False,True,False,False,False,True
9159,28.538857,77.077019,5.78,2.01,10,31,0,False,True,False,False,True,False,True,False,False,False
9160,28.643648,77.034378,4.76,3.65,15,31,0,False,False,True,True,False,False,True,False,False,False
9161,28.63882,77.038168,5.33,8.9,30,43,5,False,True,False,True,False,False,False,False,True,False
9162,28.648115,77.179594,5.48,1.15,5,41,0,True,False,False,False,True,False,True,False,False,False
9163,28.67261,77.164183,7.74,3.26,5,8,15,True,False,False,False,True,False,False,False,False,True
9164,28.670939,77.158662,3.42,3.99,5,34,0,True,False,False,False,True,False,True,False,False,False
9165,28.536682,77.258734,5.51,2.43,30,5,5,False,True,False,True,False,False,False,False,True,False
9166,28.58559,77.258437,5.37,9.32,5,33,0,False,False,True,False,True,False,True,False,False,False
9167,28.549823,77.152373,5.27,7.53,20,27,20,False,True,False,False,False,True,False,True,False,False
9168,28.525718,77.142069,4.93,9.37,20,20,0,False,True,False,False,False,True,True,False,False,False
9169,28.66397,77.281697,4.17,2.95,15,38,20,False,False,True,True,False,False,False,True,False,False
9170,28.668596,77.188339,6.87,1.02,5,19,15,False,False,True,False,True,False,False,False,False,True
9171,28.552688,77.069839,4.29,2.92,10,42,5,False,True,False,False,True,False,False,False,True,False
9172,28.69591,77.269548,5.37,1.96,20,36,0,False,True,False,False,False,True,True,False,False,False
9173,28.605026,77.11193,1.83,4.98,10,19,0,False,False,True,False,False,True,True,False,False,False
9174,28.700978,77.20416,5.84,5.62,10,21,15,False,False,True,False,False,True,False,False,False,True
9175,28.703876,77.183923,2.41,6.04,5,24,0,True,False,False,False,True,False,True,False,False,False
9176,28.689305,77.227071,5.61,7.36,5,9,15,True,False,False,False,True,False,False,False,False,True
9177,28.641743,77.287063,7.65,5.18,5,40,15,True,False,False,False,True,False,False,False,False,True
9178,28.692777,77.141275,4.05,2.33,5,32,0,False,False,True,False,True,False,True,False,False,False
9179,28.558346,77.085987,9.09,2.2,10,19,20,True,False,False,False,False,True,False,True,False,False
9180,28.666661,77.22004,3.74,6.52,5,37,0,False,False,True,False,True,False,True,False,False,False
9181,28.590291,77.298753,5.18,3.49,5,25,0,True,False,False,False,True,False,True,False,False,False
9182,28.528584,77.146069,5.43,6.88,5,7,20,False,False,True,False,True,False,False,True,False,False
9183,28.575448,77.224832,6.73,6.34,5,34,0,False,False,True,False,True,False,True,False,False,False
9184,28.531594,77.200728,5.56,3.99,20,41,0,False,True,False,False,False,True,True,False,False,False
9185,28.530138,77.29303,9.41,2.3,5,10,0,True,False,False,False,True,False,True,False,False,False
9186,28.625452,77.24111,3.74,2.74,10,30,0,False,True,False,False,True,False,True,False,False,False
9187,28.693817,77.246304,6.83,6.18,5,39,0,True,False,False,False,True,False,True,False,False,False
9188,28.642562,77.114539,3.34,9.02,30,17,0,False,True,False,True,False,False,True,False,False,False
9189,28.608436,77.067569,1.92,0.96,5,39,5,True,False,False,False,True,False,False,False,True,False
9190,28.680366,77.097764,5.14,2.15,10,24,0,True,False,False,False,False,True,True,False,False,False
9191,28.690625,77.096499,5.87,5.34,5,25,5,True,False,False,False,True,False,False,False,True,False
9192,28.584317,77.049398,3.46,7.26,20,18,20,False,True,False,False,False,True,False,True,False,False
9193,28.596396,77.23308,10.32,0.84,10,11,15,True,False,False,False,False,True,False,False,False,True
9194,28.668141,77.223236,3.55,7.94,10,10,15,False,False,True,False,False,True,False,False,False,True
9195,28.555535,77.116362,4.7,6.95,10,10,0,False,False,True,False,False,True,True,False,False,False
9196,28.625196,77.114924,3.69,9.99,5,23,0,False,False,True,False,True,False,True,False,False,False
9197,28.5305,77.103194,6.89,2.85,5,33,0,False,False,True,False,True,False,True,False,False,False
9198,28.666891,77.068491,4.18,3.81,20,41,0,False,True,False,False,False,True,True,False,False,False
9199,28.607284,77.156735,4.71,9.83,10,36,5,True,False,False,False,False,True,False,False,True,False
9200,28.635799,77.110082,5.72,7.31,5,5,0,True,False,False,False,True,False,True,False,False,False
9201,28.561359,77.178631,6.01,3.32,10,22,0,True,False,False,False,False,True,True,False,False,False
9202,28.530846,77.297419,5.57,1.08,5,11,20,False,False,True,False,True,False,False,True,False,False
9203,28.652931,77.176577,6.85,4.5,30,30,0,False,True,False,True,False,False,True,False,False,False
9204,28.570887,77.168648,3.54,7.56,20,44,0,False,True,False,False,False,True,True,False,False,False
9205,28.602893,77.048202,3.32,9.3,20,23,0,False,True,False,False,False,True,True,False,False,False
9206,28.686238,77.2924,6.22,0.81,5,34,0,True,False,False,False,True,False,True,False,False,False
9207,28.696901,77.070173,5.68,1.44,5,19,5,False,False,True,False,True,False,False,False,True,False
9208,28.669939,77.221471,5.48,7.35,30,18,0,False,True,False,True,False,False,True,False,False,False
9209,28.539952,77.211088,4.37,5.12,20,8,15,False,True,False,False,False,True,False,False,False,True
9210,28.545617,77.10686,1.0,3.75,20,22,0,False,True,False,False,False,True,True,False,False,False
9211,28.660275,77.261297,3.61,1.26,5,22,20,False,False,True,False,True,False,False,True,False,False
9212,28.677848,77.247844,4.09,7.68,5,43,15,False,False,True,False,True,False,False,False,False,True
9213,28.614824,77.095596,4.87,9.24,20,43,0,False,True,False,False,False,True,True,False,False,False
9214,28.637415,77.134648,4.96,3.02,20,21,15,False,True,False,False,False,True,False,False,False,True
9215,28.559626,77.031264,8.78,0.62,30,36,20,False,True,False,True,False,False,False,True,False,False
9216,28.691897,77.220961,7.47,2.41,5,38,5,True,False,False,False,True,False,False,False,True,False
9217,28.515094,77.090494,5.98,6.64,5,39,5,False,False,True,False,True,False,False,False,True,False
9218,28.615072,77.288412,8.67,3.49,30,20,20,False,True,False,True,False,False,False,True,False,False
9219,28.686932,77.301014,6.56,1.06,5,15,0,True,False,False,False,True,False,True,False,False,False
9220,28.563901,77.118669,7.29,1.3,10,19,0,True,False,False,False,False,True,True,False,False,False
9221,28.697819,77.032173,6.65,8.96,10,42,0,True,False,False,False,False,True,True,False,False,False
9222,28.616168,77.284007,4.65,0.57,5,32,5,True,False,False,False,True,False,False,False,True,False
9223,28.670317,77.088954,3.38,8.62,5,33,0,False,False,True,False,True,False,True,False,False,False
9224,28.625773,77.180874,4.17,5.23,5,35,5,True,False,False,False,True,False,False,False,True,False
9225,28.553754,77.230854,2.71,1.43,10,13,15,False,True,False,False,True,False,False,False,False,True
9226,28.547451,77.167066,6.25,0.54,5,23,15,False,False,True,False,True,False,False,False,False,True
9227,28.641132,77.283646,4.46,8.5,30,41,20,False,True,False,True,False,False,False,True,False,False
9228,28.532944,77.038751,3.92,6.48,10,19,0,True,False,False,False,False,True,True,False,False,False
9229,28.549499,77.11179,1.92,2.83,15,32,0,False,False,True,True,False,False,True,False,False,False
9230,28.655301,77.237245,4.36,1.49,15,14,20,False,False,True,True,False,False,False,True,False,False
9231,28.626925,77.163773,2.47,5.11,5,35,15,True,False,False,False,True,False,False,False,False,True
